facility_id,name,ward,address,lat,lng,facility_type,phone,website,notes,nearest_station,walk_minutes,name_kana,station_kana,map_url
1410051027845,小学館アカデミーつなしま保育園,港北区,日本、〒222-0001 神奈川県横浜市港北区樽町２丁目１３−２７,35.531361,139.633707,"establishment,point_of_interest,school",045-542-1521,https://hoiku.shopro.co.jp/hoiku/about/nursery/tsunashima.html,,大綱橋駅,2,しょうがくかんあかでみーつなしまほいくえん,たいこうはし,https://maps.google.com/?cid=17436087477363700836
1410051017275,たんぽぽ保育園,港北区,日本、〒222-0037 神奈川県横浜市港北区大倉山５丁目４０−１５,35.525433,139.6238719,"establishment,point_of_interest,school",045-633-4141,http://tanpopo.kir.jp/,,太尾神社前駅,1,たんぽぽほいくえん,たおじんじゃまえ,https://maps.google.com/?cid=6803879219320238402
1410051024859,パレット保育園・大倉山,港北区,日本、〒222-0001 神奈川県横浜市港北区樽町１丁目１３−３,35.5267364,139.6334103,"establishment,point_of_interest,school",045-859-9149,https://p-hoiku.com/info/72-2/%E5%90%84%E5%9C%92%E6%83%85%E5%A0%B1_%E5%A4%A7%E5%80%89%E5%B1%B1/,,大曽根町駅,1,ぱれっとほいくえん・おおくらやま,おおそねまち,https://maps.google.com/?cid=16807357050388556052
1410051025997,ちいさなたね保育園,港北区,日本、〒222-0002 神奈川県横浜市港北区師岡町８４６−１,35.5264148,139.6437729,"establishment,point_of_interest,school",045-515-0619,https://bi-no.org/small,,表谷戸駅,4,ちいさなたねほいくえん,おもてだにこ,https://maps.google.com/?cid=17682356721439793686
1410051015618,おおつな保育園,港北区,日本、〒222-0003 神奈川県横浜市港北区大曽根２丁目３３−８,35.531368,139.630706,"establishment,point_of_interest,school",045-531-0501,https://www.shoutokukai.jp/facilities/otsuna,,大綱橋駅,7,おおつなほいくえん,たいこうはし,https://maps.google.com/?cid=8722668516260390322
1410051015741,森の樹保育園,港北区,日本、〒222-0037 神奈川県横浜市港北区大倉山１丁目２２−５,35.5179402,139.6308366,"establishment,point_of_interest,school",+81 45-533-0242,http://morinoki.yokohama/,,港北区総合庁舎前駅,3,もりのきほいくえん,まめどこうさてん,https://maps.google.com/?cid=5099963441913273117
1410051026037,グローバルキッズ大倉山園,港北区,日本、〒222-0037 神奈川県横浜市港北区大倉山３丁目５８−１３,35.523032,139.6250553,"establishment,point_of_interest,school",045-947-3320,https://www.gkids.co.jp/facilities/nursery_173.html,,観音前駅,2,ぐろーばるきっずおおくらやまその,かんのんまえ,https://maps.google.com/?cid=1643019786278986154
1410051019636,うみのくに保育園きくな,港北区,日本、〒222-0011 神奈川県横浜市港北区菊名７丁目５−３６,35.5161632,139.6301281,"establishment,point_of_interest,school",045-717-5120,https://soranohane.com/kikuna.html,,新菊名橋駅,3,うみのくにほいくえんきくな,しんきくなはし,https://maps.google.com/?cid=17124925421268640965
1410051023786,わかさと保育園,港北区,日本、〒223-0053 神奈川県横浜市港北区綱島西６丁目３−１３,35.5447991,139.6360963,"establishment,point_of_interest,school",045-546-0551,https://wakasato.site/nursery/wakasato/,,日吉本町交番入口駅,2,わかさとほいくえん,ひよしほんちょうこうばんいりぐち,https://maps.google.com/?cid=13152203050672310936
1410052003431,小規模保育事業ＭＩＲＡｉｏ新横浜,港北区,日本、〒222-0033 神奈川県横浜市港北区新横浜３丁目１２−４,35.5130592,139.6212316,"establishment,point_of_interest",045-475-1139,http://www.miraio.net/,,太尾新道駅,1,しょうきぼほいくじぎょうＭＩＲＡｉｏしんよこはま,たおしんどう,https://maps.google.com/?cid=9621238787516215413
1410051025427,ウッズ保育園,港北区,日本、〒223-0053 神奈川県横浜市港北区綱島西２丁目１−７,35.53499890000001,139.6336116,"establishment,point_of_interest,school",045-547-6151,https://hoikushitsu-woods.com/,,綱島駅入口駅,3,うっずほいくえん,つなしまいりぐち,https://maps.google.com/?cid=15450413479737193608
1410051014280,太陽の子　日吉保育園,港北区,日本、〒223-0061 神奈川県横浜市港北区日吉１丁目２１−５５,35.5571046,139.6408853,"establishment,point_of_interest,school",045-566-6345,https://www.kidslife-nursery.com/facility/kanagawa/yokohama/hiyoshi/,,日吉井田坂駅,1,たいようのこひよしほいくえん,ひよしいださか,https://maps.google.com/?cid=14211296540894755126
1410051024024,ブライト保育園横浜日吉,港北区,日本、〒223-0061 神奈川県横浜市港北区日吉５丁目２１−１,35.5459392,139.6548249,"establishment,point_of_interest,school",045-565-0190,https://saiseikai.net/brighthiyoshi/,,一本橋駅,1,ぶらいとほいくえんよこはまひよし,いっぽんばし,https://maps.google.com/?cid=11298168629927634541
1410051024578,みらいく高田園,港北区,日本、〒223-0066 神奈川県横浜市港北区高田西４丁目２６−７,35.5530385,139.6139442,"establishment,point_of_interest,school",045-620-4511,https://www.miraiku-h.co.jp/nursery/takata/?utm_source=google&utm_medium=maps,,倉田屋前駅,2,みらいくたかだその,くらたやまえ,https://maps.google.com/?cid=6352920311730408135
1410051014942,めぐみ保育園,港北区,日本、〒223-0058 神奈川県横浜市港北区新吉田東３丁目３９−１５,35.5438532,139.6161438,"establishment,point_of_interest,school",045-590-0590,https://megumi.hazawa.jp/,,四ツ家駅,8,めぐみほいくえん,しついえ,https://maps.google.com/?cid=4874087399444974162
1410051017176,なあな保育園,港北区,日本、〒222-0001 神奈川県横浜市港北区樽町３丁目６−３８,35.53025340000001,139.6427558,"establishment,point_of_interest,school",045-543-0327,http://www.tokyolm.co.jp/nana_ns/,,樽町駅,3,なあなほいくえん,たるまち,https://maps.google.com/?cid=7993301234135201934
1410051019669,パレット保育園・大豆戸,港北区,日本、〒222-0032 神奈川県横浜市港北区大豆戸町５５２−１,35.5139927,139.6247582,"establishment,point_of_interest,school",045-438-3149,https://p-hoiku.com/info/72-2/%E5%90%84%E5%9C%92%E6%83%85%E5%A0%B1_%E5%A4%A7%E8%B1%86%E6%88%B8/,,港北車庫前駅,2,ぱれっとほいくえん・まめど,こうほくしゃこまえ,https://maps.google.com/?cid=1343885640577516768
1410051025807,港北コスモス保育園,港北区,日本、〒223-0058 神奈川県横浜市港北区新吉田東５丁目７８−２４,35.5400431,139.6150083,"establishment,point_of_interest,school",045-716-8297,https://cosmosfukushikai.com/,,新田農協前駅,1,こうほくこすもすほいくえん,にったのうきょうまえ,https://maps.google.com/?cid=1189381388484374751
1410051026243,認定こども園岸根こども園（保育所部分）,港北区,日本、〒222-0034 神奈川県横浜市港北区岸根町６８５−１２ 山百合会岸根保育園,35.496435,139.610522,"establishment,point_of_interest,school",+81 45-491-1555,https://yamayuri-kai.jp/nursery_school_info/kishine/,,岸根谷戸駅,4,にんていこどもそのきしねこどもその（ほいくしょぶぶん）,さんのうもりこうえんまえ,https://maps.google.com/?cid=413454699164172053
1410051017218,森のエルマー保育園,港北区,日本、〒223-0058 神奈川県横浜市港北区新吉田東３丁目６−３３,35.546112,139.617564,"establishment,point_of_interest,school",045-546-6202,http://elmer-kids.com/,,高田駅,8,もりのえるまーほいくえん,たかだ,https://maps.google.com/?cid=3419398851282077971
1410051024602,はなまる保育園,港北区,日本、〒223-0052 神奈川県横浜市港北区綱島東１丁目１３−２ ＭＫマンション第三,35.536421,139.637547,"establishment,point_of_interest,school",045-547-0555,https://www.hanamaru-hoikuen.com/,,新綱島駅,2,はなまるほいくえん,しんつなしま,https://maps.google.com/?cid=2497086856897410352
1410051018638,まなびの森　日吉こども園,港北区,日本、〒223-0061 神奈川県横浜市港北区日吉５丁目１１−２４ ルミエール日吉,35.546318,139.652886,"establishment,point_of_interest,school",045-563-7873,http://kodomonomori.co.jp/hy/,,日吉五丁目駅,1,まなびのもりひよしこどもその,ひよしごちょうめ,https://maps.google.com/?cid=10716041277156353854
1410051015725,聖保育園,港北区,日本、〒222-0037 神奈川県横浜市港北区大倉山３丁目４１−１７ ノエル聖保育園,35.522282,139.627139,"establishment,point_of_interest,school",+81 45-543-3695,https://hijirihoikuen-daini.com/recruit/,,観音前駅,3,ひじりほいくえん,たいこうちゅうがっこうまえ,https://maps.google.com/?cid=16936467607285187933
1410052005030,聖愛クロス保育園　きくな,港北区,日本、〒222-0032 神奈川県横浜市港北区大豆戸町２５７,35.5123782,139.6300896,"establishment,point_of_interest,school",045-438-3162,https://www.occ.ed.jp/kikuna/,,菊名地区センター前駅,4,せいあいくろすほいくえんきくな,きくなちくせんたーまえ,https://maps.google.com/?cid=938308904996929950
1410051018265,ペガサスベビー保育園,港北区,日本、〒222-0033 神奈川県横浜市港北区新横浜１丁目１９−１８,35.505686,139.612399,"establishment,point_of_interest,school",+81 45-475-1376,http://www.yamayuri-kai.jp/babyindex.html,,又口橋駅,4,ぺがさすべびーほいくえん,IKEAこうほく しゃとるばすのりば,https://maps.google.com/?cid=5335396108723521378
1410051024487,みらいく日吉本町園,港北区,日本、〒223-0062 神奈川県横浜市港北区日吉本町４丁目１７−４６ １Ｆ,35.5466272,139.6313044,"establishment,point_of_interest,school",045-565-9011,https://www.miraiku-h.co.jp/nursery/hiyoshihonmachi/?utm_source=google&utm_medium=maps,,日吉本町四丁目南駅,2,みらいくひよしほんちょうその,ひよしほんちょうしていめみなみ,https://maps.google.com/?cid=8039750117215476436
1410051025591,スターチャイルド≪大倉山ナーサリー≫,港北区,日本、〒222-0002 神奈川県横浜市港北区師岡町１１８４−１,35.5228629,139.6346658,"establishment,point_of_interest,school",045-540-7050,https://www.starchild.jp/nursery/okurayama/,,熊野神社入口駅,3,すたーちゃいるど≪おおくらやまなーさりー≫,くまのじんじゃいりぐち,https://maps.google.com/?cid=3372365880946549054
1410051026029,ララランド大倉山,港北区,日本、〒222-0037 神奈川県横浜市港北区大倉山１丁目１０−１２ ステラマリス,35.52184700000001,139.6317286,"establishment,point_of_interest,school",045-642-7623,https://la-la-land.co.jp/school-okurayama/,,熊野神社入口駅,2,らららんどおおくらやま,くまのじんじゃいりぐち,https://maps.google.com/?cid=9161134281224686002
1410051015592,大倉山元気の泉保育園,港北区,日本、〒222-0001 神奈川県横浜市港北区樽町１丁目１４−２０,35.5272079,139.6353107,"establishment,point_of_interest,school",045-532-0076,https://genkinoizumi.ed.jp/okurayama/,,大曽根町駅,4,おおくらやまげんきのいずみほいくえん,おおそねまち,https://maps.google.com/?cid=17703017322259509272
1410051017226,わおわお大倉山保育園,港北区,日本、〒222-0037 神奈川県横浜市港北区大倉山５丁目７−２ ダイアパレスグランデージ大倉山弐番館 1F,35.5239804,139.6241263,"establishment,point_of_interest,school",045-549-6380,http://www.waowao.or.jp/,,観音前駅,1,わおわおおおくらやまほいくえん,かんのんまえ,https://maps.google.com/?cid=550291535958121652
1410052005733,もしもしのほし日吉保育園,港北区,日本、〒223-0061 神奈川県横浜市港北区日吉２丁目３−８ 日吉ビル 1F 柏屋,35.5545036,139.6464646,"establishment,point_of_interest,school",045-577-0914,https://mocmo.ed.jp/,,日吉駅東口駅,3,もしもしのほしひよしほいくえん,ひよしひがしぐち,https://maps.google.com/?cid=15568994210773340363
1410051027043,グローバルキッズ日吉五丁目園,港北区,日本、〒223-0061 神奈川県横浜市港北区日吉５丁目２９−１８,35.5507477,139.6560666,"establishment,point_of_interest,school",045-620-5660,https://www.gkids.co.jp/facilities/nursery_177.html,,越路駅,8,ぐろーばるきっずひよしごちょうめその,こしじ,https://maps.google.com/?cid=11464359558335328423
1410051024388,聖保育園第二,港北区,日本、〒222-0037 神奈川県横浜市港北区大倉山１丁目１１−８,35.521349,139.631136,"establishment,point_of_interest,school",045-542-7375,https://hijirihoikuen-daini.com/recruit/,,大倉山駅,2,ひじりほいくえんだいに,おおくらやま,https://maps.google.com/?cid=5136799195183961680
1410051026789,キッズラディ,港北区,日本、〒222-0032 神奈川県横浜市港北区大豆戸町６３９−２,35.5126262,139.6226284,"establishment,point_of_interest,school",045-439-5025,http://www.kyokushin-mm.jp/50index,,港北車庫前駅,2,きっずらでぃ,こうほくしゃこまえ,https://maps.google.com/?cid=7868327560286207600
1410051027159,トゥインクルキッズ高田保育園,港北区,日本、〒223-0065 神奈川県横浜市港北区高田東３丁目１−１１ Ｆｉｏｒｉｔｕｒａ １Ｆ,35.5501204,139.6200377,"establishment,point_of_interest,school",045-947-4106,https://twinkle-kids.space/,,高田駅,1,とぅいんくるきっずたかだほいくえん,たかだ,https://maps.google.com/?cid=795560805079571057
1410051025989,みらいく矢上園,港北区,日本、〒223-0061 神奈川県横浜市港北区日吉５丁目１３−４ ＬＯＣ’Ｓ ＨＩＹＯＳＨＩ ２Ｆ,35.548424,139.6534647,"establishment,point_of_interest,school",045-534-3845,https://www.miraiku-h.co.jp/nursery/yagami/?utm_source=google&utm_medium=maps,,日吉五丁目駅,5,みらいくやがみその,ひよしごちょうめ,https://maps.google.com/?cid=16971089843171387925
1410052003233,キッズパートナー日吉,港北区,日本、〒223-0051 神奈川県横浜市港北区箕輪町１丁目１−１８,35.5510388,139.6473211,"establishment,point_of_interest,school",045-560-2300,https://www.care-partner.com/place/hiyoshi/,,日吉駅,3,きっずぱーとなーひよし,ひよし,https://maps.google.com/?cid=5687296003531978005
1410052005253,きゅーぴーるーむ大倉山園,港北区,日本、〒222-0037 神奈川県横浜市港北区大倉山３丁目５８−１３,35.5230426,139.6250868,"establishment,point_of_interest,school",045-834-9590,https://qproom.jp/okurayamaen/,,観音前駅,2,きゅゅぴぴるるむおおくらやまその,かんのんまえ,https://maps.google.com/?cid=17543866842089821739
1410052003043,ピッコロ・グランデ新横浜,港北区,日本、〒222-0033 神奈川県横浜市港北区新横浜１丁目,35.5024113,139.610667,"establishment,point_of_interest",045-472-1188,https://www.senrikai.jp/piccolo/,,又口橋駅,2,ぴっころ・ぐらんでしんよこはま,またくちはし,https://maps.google.com/?cid=12355768764629261145
1410052005691,みらいこうほく保育園,港北区,日本、〒223-0062 神奈川県横浜市港北区日吉本町５丁目６７−１１−１,35.5482486,139.6286965,"establishment,point_of_interest,school",,https://www.miraikai.ed.jp/guide/2590.html,,白坂東駅,2,みらいこうほくほいくえん,しらさかひがし,https://maps.google.com/?cid=10830675973696907887
1410051015642,くっくおさんぽ保育園大倉山,港北区,日本、〒222-0037 神奈川県横浜市港北区大倉山５丁目３９−２３,35.5257606,139.6228591,"establishment,point_of_interest,school",045-542-7236,https://cgi.city.yokohama.lg.jp/kodomo/hoiku-shisetu/hdata/n0374.html,,太尾神社前駅,2,くっくおさんぽほいくえんおおくらやま,たおじんじゃまえ,https://maps.google.com/?cid=6083307767882800543
1410052005931,イルカ保育園,港北区,日本、〒223-0061 神奈川県横浜市港北区日吉２丁目４−３ 高久ビル,35.5546952,139.6466638,"establishment,point_of_interest,school",045-561-6702,,,日吉駅東口駅,3,いるかほいくえん,ひよしひがしぐち,https://maps.google.com/?cid=10515094959519062208
1410052004371,くじら保育園,港北区,日本、〒223-0064 神奈川県横浜市港北区下田町５丁目２９−２３ 下田ビル,35.557977,139.62694,"establishment,point_of_interest,school",045-562-6718,https://www.kjrnoko.com/,,下田町駅,1,くじらほいくえん,しもだまち,https://maps.google.com/?cid=9638381845036295254
1410052004868,グローバルキッズ綱島ＳＳＴ保育園,港北区,日本、〒223-0052 神奈川県横浜市港北区綱島東４丁目３−４２,35.5412298,139.6418852,"establishment,point_of_interest,school",045-642-7301,https://www.gkids.co.jp/facilities/nursery_123.html,,綱島ＳＳＴ脇駅,2,ぐろーばるきっずつなしまＳＳＴほいくえん,つなしまＳＳＴわき,https://maps.google.com/?cid=2779275228422338704
1410051027126,日吉ちとせ保育園,港北区,日本、〒223-0061 神奈川県横浜市港北区日吉２丁目１０−２３,35.55592,139.6453238,"establishment,point_of_interest,school",045-565-1230,https://www.chitosek.or.jp/preschools/hiyoshi,,日吉駅通り駅,1,ひよしちとせほいくえん,ひよしとうり,https://maps.google.com/?cid=16522461060142079424
1410052005188,フェアリーテイルそら,港北区,日本、〒222-0033 神奈川県横浜市港北区新横浜３丁目２３−３ 1階,35.5134997,139.6191898,"establishment,point_of_interest",045-474-2504,https://o-planet.jp/hoiku/,,太尾新道駅,4,ふぇありーているそら,たおしんどう,https://maps.google.com/?cid=10804271623775286654
1410052005469,キッズラボ菊名園,港北区,日本、〒222-0011 神奈川県横浜市港北区菊名６丁目１２−８ ヴィラレヴァンテ 1F,35.5133199,139.6320393,"establishment,point_of_interest,school",045-717-5455,https://kids-lab.co.jp/kikunaen/?utm_source=google&utm_medium=maps,,菊名地区センター前駅,1,きっずらぼきくなその,きくなちくせんたーまえ,https://maps.google.com/?cid=11303499125502899427
1410051027910,にじいろ保育園綱島東,港北区,日本、〒223-0051 神奈川県横浜市港北区綱島東１丁目１１−２ マンション桐本 1F・2F,35.5349222,139.6358712,"establishment,point_of_interest,school",045-633-4851,https://www.like-kd.co.jp/establishment/nijiiro/HPtsunashimahigashi?utm_source=google&utm_medium=maps&utm_campaign=tsunashimahigashi,,新綱島駅,2,にじいろほいくえんつなしまひがし,しんつなしま,https://maps.google.com/?cid=6356616589048991833
1410052004355,ベイキッズ星の森保育園,港北区,日本、〒224-0007 神奈川県横浜市都筑区荏田南１丁目１２−２８,35.5407439,139.5606807,"establishment,point_of_interest,school",045-530-0777,https://www.bay-kids.com/aozora.html,,池田駅,6,べいきっずほしのもりやすいくその,いけだ,https://maps.google.com/?cid=3287192786423838371
1410052005683,ばばほいくしつ綱島,港北区,日本、〒223-0053 神奈川県横浜市港北区綱島西３丁目５−１６ 武市ビル,35.5377521,139.6296987,"establishment,point_of_interest,school",045-297-6290,https://fazer-bon.org/,,別所駅,3,ばばほいくしつつなしま,べっしょ,https://maps.google.com/?cid=471450671807163214
1410051014264,菊名愛児園,港北区,日本、〒222-0011 神奈川県横浜市港北区菊名４丁目５−１,35.509731,139.635908,"establishment,point_of_interest,school",+81 45-401-0431,https://kikuna.jpn.org/aijien/index.html,,菊名駅,4,きくなあいじその,きくなしょうがっこういりぐち,https://maps.google.com/?cid=18335881285699283840
1410052005824,preschool ALICE Clover,港北区,日本、〒223-0052 神奈川県横浜市港北区綱島東３丁目５−５０ コリエンテ綱島 1階,35.5390966,139.6429034,"establishment,point_of_interest,school",,,,新田堀駅,4,preschoolALICEClover,にったほり,https://maps.google.com/?cid=9009461528283125987
1410052002912,港北こども園,港北区,日本、〒222-0032 神奈川県横浜市港北区大豆戸町３６５−１,35.5160105,139.6260094,"establishment,point_of_interest,school",045-547-6335,http://www.cibi.net/kodomoen/,,港北年金事務所入口駅,1,こうほくこどもその,こうほくねんきんじむしょいりぐち,https://maps.google.com/?cid=7473546741165787599
1410051015659,グローバルキッズ下田町園,港北区,日本、〒223-0064 神奈川県横浜市港北区下田町３丁目１６−２５ Ｌｕ－ｃｈｅ 1F,35.5590836,139.6300581,"establishment,point_of_interest,school",045-561-2555,http://www.gkids.co.jp/facilities/nursery_038.html,,新田坂下駅,1,ぐろーばるきっずしもだまちその,にったさかした,https://maps.google.com/?cid=8985316276667287350
1410052002714,キッズパートナー大倉山,港北区,日本、〒222-0032 神奈川県横浜市港北区大豆戸町１１３−１,35.5180374,139.632356,"establishment,point_of_interest,school",+81 45-531-0220,https://www.care-partner.com/place/okurayama/,,港北区総合庁舎前駅,1,きっずぱーとなーおおくらやま,まめどこうさてん,https://maps.google.com/?cid=187239396714211216
1410052006038,リトルスカラー綱島保育園,港北区,日本、〒223-0053 神奈川県横浜市港北区綱島西１丁目２−７ 細野ビル,35.537656,139.635307,"establishment,point_of_interest,school",045-642-3361,http://www.little-scholar.com/,,綱島駅,2,りとるすからーつなしまほいくえん,つなしま,https://maps.google.com/?cid=16139488438435842941
1410051025856,大曽根コスモス保育園,港北区,日本、〒222-0003 神奈川県横浜市港北区大曽根２丁目３２−８,35.5317312,139.6307444,"establishment,point_of_interest,school",045-633-8605,https://cosmosfukushikai.com/,,大綱橋駅,7,おおそねこすもすほいくえん,たいこうはし,https://maps.google.com/?cid=9555396974245904302
1410051019032,横浜市菊名保育園,港北区,日本、〒222-0011 神奈川県横浜市港北区菊名３丁目１０−２０,35.505776,139.638022,"establishment,point_of_interest,school",045-433-1259,http://www.city.yokohama.lg.jp/kohoku/hoikuen/kikuna/,,菊名老人センター前駅,1,よこはましきくなほいくえん,きくなろうじんせんたーまえ,https://maps.google.com/?cid=11608031498556947128
1410051023877,みのわのぞみ保育園,港北区,日本、〒223-0051 神奈川県横浜市港北区箕輪町３丁目７−２ 横浜市立箕輪保育園,35.548148,139.643378,"establishment,point_of_interest,school",045-562-1210,https://shkb.org/minowanozomi/,,箕輪町駅,6,みのわのぞみほいくえん,みのわまち,https://maps.google.com/?cid=787871662530263547
1410052004686,キッズパートナー綱島,港北区,日本、〒223-0053 神奈川県横浜市港北区綱島西３丁目６−１９,35.538206,139.630185,"establishment,point_of_interest,school",045-547-0076,https://www.care-partner.com/place/tsunashima/,,別所駅,2,きっずぱーとなーつなしま,べっしょ,https://maps.google.com/?cid=16447723174820603893
1410051024248,下田みんなの保育園,港北区,日本、〒223-0064 神奈川県横浜市港北区下田町１丁目３−４１,35.5581632,139.6364174,"establishment,point_of_interest,school",045-595-9522,https://shimodaminna.web.fc2.com/,,下田仲町駅,1,しもだみんなのほいくえん,しもだなかちょう,https://maps.google.com/?cid=6402447506601554406
1410052002771,スターチス日吉保育園,港北区,日本、〒223-0062 神奈川県横浜市港北区日吉本町１丁目２３−１２ ライオンズマンション日吉台 1F,35.5527725,139.6459389,"establishment,point_of_interest,school",045-562-8108,http://www.statice-ns.or.jp/hiyoshi-2,,日吉駅,1,すたーちすひよしほいくえん,ひよし,https://maps.google.com/?cid=5773355168198538002
1410052004074,日吉チューリップルーム,港北区,日本、〒223-0051 神奈川県横浜市港北区箕輪町１丁目１６−１８ グリーン・ヴュー小嶋 １０１号室,35.5499024,139.6468471,"establishment,point_of_interest,school",045-620-0477,http://tuliproom.info/hiyoshi/,,箕輪町駅,3,ひよしちゅーりっぷるーむ,みのわまち,https://maps.google.com/?cid=4092775845370431209
1410051019016,横浜市大曽根保育園,港北区,日本、〒222-0003 神奈川県横浜市港北区大曽根２丁目５−１ 横浜市立大曽根保育園,35.527435,139.630613,"establishment,point_of_interest,school",045-531-0034,https://www.city.yokohama.lg.jp/kohoku/kurashi/kosodate_kyoiku/hoiku/hoikujo/osone.html,,大曽根町駅,4,よこはましおおそねほいくえん,おおそねまち,https://maps.google.com/?cid=8333443589952290506
1410051027233,保育室プリンプリンROOM,港北区,日本、〒223-0053 神奈川県横浜市港北区綱島西３丁目９−１２ プリンプリンルーム,35.5381209,139.6289118,"establishment,point_of_interest,school",045-540-0122,https://purinpurin-room.com/,,上町［港北区］駅,3,ほいくしつぷりんぷりんROOM,うえまち［こうほくく］,https://maps.google.com/?cid=17353261237302720674
1410051018281,リトルスカラー妙蓮寺保育園,港北区,日本、〒222-0011 神奈川県横浜市港北区菊名１丁目１７−８,35.5032705,139.6344101,"establishment,point_of_interest,school",045-401-9002,http://ls-myorenji.com/,,富士塚駅,3,りとるすからーみょうれんじほいくえん,ふじづか,https://maps.google.com/?cid=12583676764916157381
1410051027530,キッズフォレ綱島,港北区,日本、〒223-0053 神奈川県横浜市港北区綱島西１丁目２１−５,35.53909489999999,139.6344917,"establishment,point_of_interest,school",,,,綱島駅,4,きっずふぉれつなしま,つなしま,https://maps.google.com/?cid=12665269022854697914
1410052004025,佐藤保育室,港北区,日本、〒223-0061 神奈川県横浜市港北区日吉６丁目１−２０,35.5461134,139.6523815,"doctor,establishment,health,point_of_interest",045-564-3717,http://sato-kodomo.com/,,日吉五丁目駅,1,さとうほいくしつ,ひよしごちょうめ,https://maps.google.com/?cid=13785896471661336353
1410051027928,にじいろ保育園箕輪町,港北区,日本、〒223-0051 神奈川県横浜市港北区箕輪町２丁目５−８,35.5439716,139.6423771,"establishment,point_of_interest,school",045-548-3961,https://www.like-kd.co.jp/establishment/nijiiro/HPminowacho?utm_source=google&utm_medium=maps&utm_campaign=minowacho,,北綱島駅,1,にじいろほいくえんみのわまち,きたつなしま,https://maps.google.com/?cid=9454293232621175953
1410051028249,ミアヘルサ保育園ひびき綱島,港北区,日本、〒223-0052 神奈川県横浜市港北区綱島東３丁目５−５,35.5400644,139.642183,"establishment,point_of_interest,school",045-834-7092,https://dev-merhalsa.jp/hoikuen/nursery/tsunashima/,,新田堀駅,2,みあへるさほいくえんひびきつなしま,にったほり,https://maps.google.com/?cid=6003385974520715478
1410051028231,スターチャイルド≪日吉本町駅前ナーサリー≫,港北区,日本、〒223-0062 神奈川県横浜市港北区日吉本町６丁目２−２ 14号,35.5524733,139.6329079,"establishment,point_of_interest,school",045-534-7422,,,日吉本町駅,7,すたーちゃいるど≪ひよしほんちょうえきまえなーさりー≫,ひよしほんちょう,https://maps.google.com/?cid=6369396540485565289
1410052003423,Ｌｕｃｅ陽だまりの家保育園綱島,港北区,日本、〒223-0052 神奈川県横浜市港北区綱島東４丁目９−２８,35.5416772,139.6452699,"establishment,point_of_interest,school",045-718-6466,http://www.luce.or.jp/,,綱島東四丁目駅,4,Ｌｕｃｅようだまりのいえほいくえんつなしま,つなしまひがししていめ,https://maps.google.com/?cid=10951039812934456507
1410052003514,Ｌｕｃｅ陽だまりの家保育園,港北区,日本、〒222-0012 神奈川県横浜市港北区富士塚２丁目２８−１６ テルージュキクナⅠ 102,35.5047978,139.628973,"establishment,point_of_interest,school",045-716-8580,http://www.luce.or.jp/,,富士塚駅,11,Ｌｕｃｅようだまりのいえほいくえん,ふじづか,https://maps.google.com/?cid=14239222921568764633
1410051027944,スターチャイルド《日吉本町ナーサリー》,港北区,日本、〒223-0031 神奈川県横浜市港北区日吉本町４丁目１−５４,35.5471148,139.6394937,"establishment,point_of_interest,school",045-534-7422,,,箕輪町三丁目駅,2,すたーちゃいるど《ひよしほんちょうなーさりー》,みのわまちさんちょうめ,https://maps.google.com/?cid=12605518035642596095
1410051027548,こどものまち綱島西保育園,港北区,日本、〒223-0053 神奈川県横浜市港北区綱島西３丁目２１−２６,35.539372,139.628842,"establishment,point_of_interest,school",045-834-7250,https://www.kodomonomachi-group.jp/tsunashimanishihoikuen,,上町［港北区］駅,1,こどものまちつなしまにしぼいくその,うえまち［こうほくく］,https://maps.google.com/?cid=1742186145106649400
1410051027589,日吉箕輪えほんの森保育園,港北区,日本、〒223-0051 神奈川県横浜市港北区箕輪町２丁目１３−１５,35.5432017,139.6457352,"establishment,point_of_interest,school",,https://www.miraikeikaku.jp/miraien/hiyoshi-minowa/,,日吉駅,14,ひよしみのわえほんのもりやすいくその,にちだいこうこうせいもん,https://maps.google.com/?cid=13106646131675833931
1410051027605,大倉山きずな保育園,港北区,日本、〒222-0037 神奈川県横浜市港北区大倉山３丁目４−３１ ２階・3階,35.5210832,139.6288519,"establishment,point_of_interest,school",045-547-0302,https://ookurayama-kizuna.com/,,大倉山駅,2,おおくらやまきずなほいくえん,おおくらやま,https://maps.google.com/?cid=12931110844109300739
1410051018273,ペガサス夜間保育園,港北区,日本、〒222-0033 神奈川県横浜市港北区新横浜３丁目２４−１４,35.51403639999999,139.620453,"establishment,point_of_interest,school",045-476-0769,https://yamayuri-kai.jp/nursery_school_info/pegasus-night/,,太尾新道駅,2,ぺがさすやかんほいくえん,たおしんどう,https://maps.google.com/?cid=14520953165118299276
1410052005261,ルリ保育園日吉,港北区,日本、〒223-0051 神奈川県横浜市港北区箕輪町２丁目３−７ 日吉ロイヤルマンション,35.545727,139.643256,"establishment,point_of_interest,school",045-534-8311,https://kosodate-web.com/ruly/,,箕輪町舟下駅,1,るりほいくえんひよし,みのわまちふねした,https://maps.google.com/?cid=2538037226375465019
1410051027225,つばき駅前保育園,港北区,日本、〒222-0037 神奈川県横浜市港北区大倉山１丁目４−５,35.5228677,139.630044,"establishment,point_of_interest,school",045-543-6700,https://www.tsubaki-hoikuen.jp/,,大倉山駅,1,つばきえきまえほいくえん,おおくらやま,https://maps.google.com/?cid=2462922250537221583
